year,org_short,utility_parent_company,utility_entity_matched,contributor_name,amount_usd,contribution_date,match_type
2007,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,399,2007-10-10,entity_exact
2007,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION AGA,375,2007-03-29,entity_simplified
2007,DGA,Dominion Energy,Dominion Resources,DOMINION RESOURCES,250,2007-10-26,entity_exact
2006,DGA,FirstEnergy,First Energy,FIRST ENERGY CORP,100000,2006-04-12,entity_simplified
2006,RGA,FirstEnergy,FirstEnergy,FIRSTENERGY CORP.,100000,2006-07-28,entity_simplified
2006,RGA,Southern Company,Southern Company Services,"SOUTHERN COMPANY SERVICES, INC.",100000,2006-05-17,entity_simplified
2006,RSLC,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,50000,2006-03-24,entity_exact
2006,DGA,FirstEnergy,Allegheny Energy,"ALLEGHENY ENERGY, INC.",25000,2006-09-22,entity_simplified
2006,DGA,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER AEP,25000,2006-09-20,entity_simplified
2006,DGA,American Electric Power,American Electric Power,AMERICAN ELECTRIC POWER CMTE FOR,25000,2006-06-13,entity_simplified
2006,DGA,Dominion Energy,Dominion Resources,DOMINION RESOURCES,25000,2006-06-29,entity_exact
2006,DGA,NextEra,FPL,"FPL ENERGY, LLC.",25000,2006-11-01,entity_word_boundary
2006,RGA,Exelon,Exelon,EXELON CORPORATION,25000,2006-02-10,entity_word_boundary
2006,RGA,NextEra,FPL,FPL,25000,2006-04-13,entity_word_boundary
2006,RGA,Eversource,Northeast Utilities,NORTHEAST UTILITIES SERVICE COMPANY,25000,2006-06-30,entity_simplified
2006,RSLC,Dominion Energy,Dominion Resources,"DOMINION RESOURCES SERVICES, INC.",25000,2006-06-16,entity_simplified
2006,RSLC,FirstEnergy,FirstEnergy,FIRSTENERGY CORP.,25000,2006-08-31,entity_simplified
2006,DGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE EEI,20000,2006-01-23,entity_simplified
2006,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,20000,2006-03-13,entity_exact
2006,DGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORP,15000,2006-03-31,entity_simplified
2006,DGA,Public Service Enterprise Group,PSEG,PSEG SERVICES,15000,2006-09-22,entity_word_boundary
2006,DLCC,Berkshire Hathaway Energy,MidAmerican Energy,MIDAMERICAN ENERGY,15000,2006-08-30,entity_exact
2006,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,15000,2006-12-04,entity_exact
2006,DLCC,Duke Energy,Progress Energy,PROGRESS ENERGY,13000,2006-05-12,entity_exact
2006,RSLC,Duke Energy,Progress Energy,"PROGRESS ENERGY, INC. ?",13000,2006-05-19,entity_simplified
2006,DLCC,Exelon,Constellation Energy Group,CONSTELLATION ENERGY GROUP,12000,2006-10-27,entity_exact
2006,DLCC,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,12000,2006-04-27,entity_simplified
2006,RSLC,Duke Energy,Duke Energy,DUKE ENERGY,12000,2006-03-31,entity_exact
2006,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION AGA,10000,2006-11-03,entity_simplified
2006,DGA,Berkshire Hathaway Energy,MidAmerican Energy,MIDAMERICAN ENERGY HOLDINGS COMPANY,10000,2006-11-02,entity_simplified
2006,DGA,NRG Energy,NRG Energy,NRG ENERGY INC.,10000,2006-08-24,entity_simplified
2006,DGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,10000,2006-10-26,entity_exact
2006,DGA,Berkshire Hathaway Energy,Pacificorp,PACIFICORP,10000,2006-10-12,entity_exact
2006,DGA,Xcel Energy,Xcel Energy,XCEL ENERGY,10000,2006-08-28,entity_exact
2006,RGA,CMS Energy,CMS Energy,CMS ENERGY CORPORATION,10000,2006-07-25,entity_simplified
2006,RGA,DTE Energy,DTE Energy,DTE ENERGY,10000,2006-03-22,entity_exact
2006,RGA,National Grid,National Grid,NATIONAL GRID USA,10000,2006-07-11,entity_simplified
2006,RGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,10000,2006-11-22,entity_exact
2006,RGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORPORATION,10000,2006-09-19,entity_simplified
2006,RGA,Duke Energy,Progress Energy,"PROGRESS ENERGY, INC.",10000,2006-03-16,entity_simplified
2006,RGA,Xcel Energy,Xcel Energy Services,XCEL ENERGY SERVICES INC.,10000,2006-04-27,entity_simplified
2006,DLCC,Duke Energy,Piedmont Natural Gas,PIEDMONT NATURAL GAS CO.,8500,2006-08-24,entity_simplified
2006,DGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,5000,2006-03-07,entity_exact
2006,DGA,Xcel Energy,Xcel Energy,XCEL ENERGY,5000,2006-10-31,entity_exact
2006,GOPAC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2006-01-03,entity_exact
2006,RGA,Xcel Energy,Xcel Energy,XCEL ENERGY,5000,2006-09-14,entity_exact
2006,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2006-01-04,entity_exact
2006,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2006-01-27,entity_exact
2006,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2006-02-03,entity_exact
2006,RSLC,Dominion Energy,Dominion Resources,"DOMINION RESOURCES SERVICES, INC.",5000,2006-05-08,entity_simplified
2006,RSLC,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,5000,2006-10-17,entity_exact
2006,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,3500,2006-08-21,entity_exact
2006,DGA,Dominion Energy,Dominion Resources,DOMINION RESOURCES,2500,2006-10-31,entity_exact
2006,GOPAC,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT,2500,2006-12-19,entity_exact
2006,RGA,Exelon,Exelon,EXELON,2500,2006-06-21,entity_word_boundary
2006,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,1500,2006-08-04,entity_exact
2006,GOPAC,NextEra,FPL,FPL PAC,1000,2006-12-29,entity_word_boundary
2006,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,500,2006-04-12,entity_exact
2006,RSLC,CenterPoint Energy,Vectren,VECTREN EMPLOYEES FEDERAL PAC,500,2006-12-28,entity_word_boundary
2006,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,425,2006-11-08,entity_exact
2006,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,425,2006-11-21,entity_exact
2006,RGA,DTE Energy,DTE Energy,DTE ENERGY,425,2006-11-13,entity_exact
2006,RGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,425,2006-12-01,entity_exact
2006,RGA,Public Service Enterprise Group,PSEG,PSEG,425,2006-12-01,entity_word_boundary
2006,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION AGA,390,2006-10-02,entity_simplified
2006,GOPAC,Spire,Spire,MS. JOAN E SPIRE,100,2006-08-14,entity_word_boundary
2006,GOPAC,Spire,Spire,MS. JOAN E. SPIRE,25,2006-10-30,entity_word_boundary
2005,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,25000,2005-01-18,entity_exact
2005,DGA,Sempra Energy,Sempra Energy,SEMPRA ENERGY,25000,2005-07-15,entity_exact
2005,RGA,Southern Company,AGL,AGL RESOURCES INC.,25000,2005-03-28,entity_word_boundary
2005,RGA,Calpine,Calpine,CALPINE CORPORATION,25000,2005-11-22,entity_word_boundary
2005,RGA,Berkshire Hathaway Energy,Nevada Power Company,NEVADA POWER COMPANY,25000,2005-02-10,entity_exact
2005,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,20000,2005-01-20,entity_exact
2005,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,20000,2005-02-11,entity_exact
2005,DGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORP,15000,2005-04-13,entity_simplified
2005,RGA,Public Service Enterprise Group,Public Service Enterprise Group,PUBLIC SERVICE ENTERPRISE GROUP (PSEG),15000,2005-08-30,entity_simplified
2005,DLCC,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,12000,2005-07-11,entity_simplified
2005,DGA,Calpine,Calpine,CALPINE CORPORATION,10000,2005-12-05,entity_word_boundary
2005,DGA,Exelon,Constellation Energy Group,CONSTELLATION ENERGY GROUP CONFERENCE,10000,2005-10-21,entity_simplified
2005,DGA,Public Service Enterprise Group,PSEG,PSEG SERVICES,10000,2005-01-18,entity_word_boundary
2005,DGA,Salt River Project,Salt River Project,SALT RIVER PROJECT,10000,2005-04-08,entity_exact
2005,DGA,WEC Energy,Wisconsin Public Service,WISCONSIN PUBLIC SERVICE CORP,10000,2005-10-28,entity_simplified
2005,RGA,Exelon,Constellation Energy Group,CONSTELLATION ENERGY GROUP,10000,2005-07-07,entity_exact
2005,RGA,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT COMPANY,10000,2005-05-05,entity_simplified
2005,RGA,AES Corporation,AES Ohio,THE DAYTON POWER AND LIGHT COMPANY,10000,2005-04-15,entity_simplified
2005,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,10000,2005-01-04,entity_exact
2005,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,10000,2005-02-01,entity_exact
2005,DGA,MGE Energy,Madison Gas and Electric Company,MADISON GAS AND ELECTRIC COMPANY,5000,2005-05-09,entity_exact
2005,DGA,Public Service Enterprise Group,PSEG,PSEG SERVICES,5000,2005-11-21,entity_word_boundary
2005,RGA,Avista Corporation,Avista Corporation,AVISTA CORPORATION,5000,2005-01-11,entity_exact
2005,RGA,Dominion Energy,Dominion PAC,DOMINION POLITICAL ACTION COMMITTEE,5000,2005-09-09,entity_exact
2005,RGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,5000,2005-10-05,entity_exact
2005,RGA,Southern Company,Southern Company PAC,SOUTHERN COMPANY EMPLOYEES PAC,5000,2005-03-02,entity_exact
2005,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2005-08-22,entity_exact
2005,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2005-11-07,entity_exact
2005,RSLC,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,5000,2005-05-20,entity_exact
2005,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,3000,2005-03-21,entity_exact
2005,GOPAC,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT CO.,2500,2005-05-31,entity_simplified
2005,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,1103,2005-05-18,entity_exact
2005,RGA,Calpine,Calpine,CALPINE CORPORATION,750,2005-01-11,entity_word_boundary
2005,RGA,Calpine,Calpine,CALPINE CORPORATION,425,2005-11-07,entity_word_boundary
2005,RGA,Exelon,Exelon,EXELON CORPORATION,425,2005-11-07,entity_word_boundary
2005,RGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,425,2005-11-07,entity_exact
2005,RGA,Public Service Enterprise Group,Public Service Enterprise Group,PUBLIC SERVICE ENTERPRISE GROUP (PSEG),425,2005-11-15,entity_simplified
2005,RGA,Public Service Enterprise Group,Public Service Enterprise Group,PUBLIC SERVICE ENTERPRISE GROUP (PSEG),425,2005-11-15,entity_simplified
2005,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,418,2005-07-29,entity_exact
2005,RGA,Public Service Enterprise Group,PSEG,PSEG,375,2005-01-06,entity_word_boundary
2005,RGA,Public Service Enterprise Group,PSEG,PSEG,375,2005-01-06,entity_word_boundary
2004,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,175000,2004-09-01,entity_exact
2004,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,75000,2004-08-18,entity_exact
2004,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,25000,2004-06-21,entity_exact
2004,DGA,Exelon,Exelon Business Services,EXELON BUSINESS SERVICES,25000,2004-10-19,entity_exact
2004,RGA,Calpine,Calpine,CALPINE CORPORATION,25000,2004-11-08,entity_word_boundary
2004,DGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,20000,2004-02-24,entity_exact
2004,DGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,20000,2004-10-18,entity_exact
2004,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,20000,2004-02-12,entity_exact
2004,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE (EEI),15000,2004-03-23,entity_simplified
2004,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE (EEI),15000,2004-10-15,entity_simplified
2004,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE (EEI),15000,2004-10-15,entity_simplified
2004,RGA,Exelon,Exelon,EXELON CORPORATION,15000,2004-02-18,entity_word_boundary
2004,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIA,15000,2004-03-16,entity_simplified
2004,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,15000,2004-03-16,entity_exact
2004,DLCC,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,12000,2004-06-14,entity_simplified
2004,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,10000,2004-02-10,entity_exact
2004,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,10000,2004-08-05,entity_exact
2004,DGA,Pinnacle West Capital,Pinnacle West,PINNACLE WEST CAPITAL CORP,10000,2004-03-29,entity_simplified
2004,DGA,Public Service Enterprise Group,PSEG,PSEG SERVICES,10000,2004-09-22,entity_word_boundary
2004,DGA,WEC Energy,Wisconsin Public Service,WISCONSIN PUBLIC SERVICE CORP,10000,2004-04-27,entity_simplified
2004,DGA,WEC Energy,Wisconsin Public Service,WISCONSIN PUBLIC SERVICE CORP,10000,2004-11-30,entity_simplified
2004,RGA,DTE Energy,DTE Energy,DTE ENERGY,10000,2004-01-27,entity_exact
2004,RGA,DTE Energy,DTE Energy,DTE ENERGY,10000,2004-11-15,entity_exact
2004,RGA,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,10000,2004-03-25,entity_simplified
2004,RGA,Public Service Enterprise Group,PSEG,PSEG,10000,2004-07-31,entity_word_boundary
2004,RGA,Public Service Enterprise Group,PSEG,PSEG,10000,2004-10-27,entity_word_boundary
2004,RGA,Southern Company,Southern Company,SOUTHERN COMPANY,6000,2004-02-07,entity_exact
2004,DGA,Salt River Project,Salt River Project,SALT RIVER PROJECT,5000,2004-04-20,entity_exact
2004,DGA,Salt River Project,Salt River Project,SALT RIVER PROJECT,5000,2004-10-22,entity_exact
2004,DLCC,Avista Corporation,Avista Corporation,AVISTA CORPORATION,5000,2004-10-18,entity_exact
2004,RGA,Southern Company,Alabama Power,ALABAMA POWER COMPANY,5000,2004-06-28,entity_simplified
2004,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE (EEI),5000,2004-01-27,entity_simplified
2004,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE (EEI),5000,2004-10-19,entity_simplified
2004,RGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,5000,2004-09-22,entity_exact
2004,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,4604,2004-02-17,entity_exact
2004,GOPAC,Edison International,Southern California Edison,SOUTHERN CALIFORNIA EDISON,2500,2004-08-25,entity_exact
2004,RGA,Exelon,Constellation Energy Group,CONSTELLATION ENERGY GROUP,2500,2004-08-11,entity_exact
2004,RGA,Duke Energy,Progress Energy,"PROGRESS ENERGY, INC.",2500,2004-04-05,entity_simplified
2004,RGA,Duke Energy,Progress Energy,"PROGRESS ENERGY, INC.",2500,2004-04-05,entity_simplified
2004,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,2000,2004-11-12,entity_exact
2004,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,2000,2004-09-30,entity_exact
2004,RSLC,Duke Energy,Progress Energy,PROGRESS ENERGY EMPLOYEES' CAROLINAS PAC,2000,2004-04-16,entity_simplified
2004,DLCC,Berkshire Hathaway Energy,MidAmerican Energy,MIDAMERICAN ENERGY COMPANY,1000,2004-09-29,entity_simplified
2004,RGA,Calpine,Calpine,CALPINE CORPORATION,695,2004-07-28,entity_word_boundary
2004,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE (EEI),695,2004-08-04,entity_simplified
2004,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE (EEI),695,2004-08-06,entity_simplified
2004,RGA,Public Service Enterprise Group,PSEG,PSEG,695,2004-08-23,entity_word_boundary
2004,RGA,Public Service Enterprise Group,PSEG,PSEG,695,2004-08-23,entity_word_boundary
2004,RGA,Public Service Enterprise Group,PSEG,PSEG,695,2004-08-24,entity_word_boundary
2004,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,566,2004-10-07,entity_exact
2004,RGA,American Electric Power,American Electric Power,"AMERICAN ELECTRIC POWER COMPANY, INC.",425,2004-11-08,entity_simplified
2004,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,425,2004-11-04,entity_exact
2004,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,425,2004-11-04,entity_exact
2004,RGA,Calpine,Calpine,CALPINE CORPORATION,425,2004-11-11,entity_word_boundary
2004,RGA,Calpine,Calpine,CALPINE CORPORATION,425,2004-11-30,entity_word_boundary
2004,RGA,DTE Energy,DTE Energy,DTE ENERGY,425,2004-11-08,entity_exact
2004,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE (EEI),425,2004-11-04,entity_simplified
2004,RGA,Exelon,Exelon,EXELON CORPORATION,425,2004-11-08,entity_word_boundary
2004,RGA,Nuclear Energy Institute,Nuclear Energy Institute,NUCLEAR ENERGY INSTITUTE,425,2004-11-03,entity_exact
2004,RGA,Exelon,Exelon,EXELON CORPORATION,-425,2004-11-30,entity_word_boundary
2003,RGA,Calpine,Calpine,CALPINE CORPORATION,25000,2003-11-13,entity_word_boundary
2003,RGA,Eversource,Northeast Utilities,NORTHEAST UTILITIES SYSTEMS,25000,2003-10-24,entity_simplified
2003,DGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,20000,2003-03-14,entity_exact
2003,DGA,Berkshire Hathaway Energy,MidAmerican Energy,MIDAMERICAN ENERGY HOLDINGS COMPANY,20000,2003-03-06,entity_simplified
2003,DGA,Puget Sound Energy,Puget Sound Energy,PUGET SOUND ENERGY,15000,2003-03-24,entity_exact
2003,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,15000,2003-03-10,entity_exact
2003,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE (EEI),15000,2003-03-19,entity_simplified
2003,RGA,Public Service Enterprise Group,PSEG,PSEG,15000,2003-07-22,entity_word_boundary
2003,DLCC,Duke Energy,Duke Energy,DUKE ENERGY CORPORATION,12000,2003-07-28,entity_simplified
2003,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,10000,2003-04-03,entity_exact
2003,DGA,Public Service Enterprise Group,PSEG,PSEG SERVICES,10000,2003-12-16,entity_word_boundary
2003,RGA,Exelon,Exelon,EXELON CORPORATION,10000,2003-04-30,entity_word_boundary
2003,RGA,FirstEnergy,FirstEnergy,FIRSTENERGY CORPORATION,10000,2003-05-02,entity_simplified
2003,DGA,Calpine,Calpine,CALPINE CORPORATION,7500,2003-03-14,entity_word_boundary
2003,DGA,Exelon,Exelon PAC,EXELON PAC,7500,2003-11-04,entity_exact
2003,DGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2003-12-31,entity_exact
2003,DGA,Salt River Project,Salt River Project,SALT RIVER PROJECT,5000,2003-03-24,entity_exact
2003,DLCC,AES Corporation,AES Corporation,"AES SHADY POINT, LLC",5000,2003-04-09,entity_word_boundary
2003,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2003-07-31,entity_exact
2003,RGA,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2003-08-04,entity_exact
2003,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE,5000,2003-08-05,entity_exact
2003,RGA,Edison Electric Institute,Edison Electric Institute,EDISON ELECTRIC INSTITUTE (EEI),5000,2003-08-06,entity_simplified
2003,RGA,Exelon,Exelon,EXELON CORPORATION,5000,2003-07-22,entity_word_boundary
2003,RGA,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT,5000,2003-02-07,entity_exact
2003,RGA,NextEra,Florida Power & Light,FLORIDA POWER AND LIGHT COMPANY,5000,2003-02-07,entity_simplified
2003,RGA,Duke Energy,Progress Energy,PROGRESS ENERGY EMPLOYEES FLORIDA STATE PAC,5000,2003-07-02,entity_simplified
2003,RSLC,American Gas Association,American Gas Association,AMERICAN GAS ASSOCIATION,5000,2003-02-07,entity_exact
